Feeder Name, Energy consumption 2019 run, Energy consumption 2020 run, Difference
 NY_19_67856, 21823100000.0, 25393100000.0, -3570000000.0
 NY_19_67857, 9341800000.0, 8837390000.0, 504410000.0
 NY_20_50150, 22166400000.0, 28395900000.0, -6229500000.0
 NY_20_50151, 30023300000.0, 34806700000.0, -4783400000.0
 NY_20_50152, 9308360000.0, 10341400000.0, -1033040000.0
 NY_20_50153, 30612100000.0, 32342300000.0, -1730200000.0
 NY_20_50154, 44316100000.0, 47008200000.0, -2692100000.0
 NY_20_50155, 21658200000.0, 23632600000.0, -1974400000.0
 NY_20_50156, 32884100000.0, 36941700000.0, -4057600000.0
 NY_20_50157, 15417200000.0, 20859300000.0, -5442100000.0
 NY_20_51451, 31586200000.0, 33958900000.0, -2372700000.0
 NY_20_51452, 27532300000.0, 28523100000.0, -990800000.0
 NY_20_51453, 30229600000.0, 32000200000.0, -1770600000.0
 NY_20_51454, 10293600000.0, 14441000000.0, -4147400000.0
 NY_20_51455, 8459130000.0, 10802200000.0, -2343070000.0
 NY_20_51457, 12997100000.0, 16811900000.0, -3814800000.0
 NY_20_51458, 16858700000.0, 17127400000.0, -268700000.0
 NY_23_71661, 6328680000.0, 7319070000.0, -990390000.0
 NY_23_71662, 4888320000.0, 4969370000.0, -81050000.0
 NY_23_71663, 7350940000.0, 8776030000.0, -1425090000.0
 NY_23_71761, 3947470000.0, 1647000000.0, 2300470000.0
 NY_23_71763, 3948690000.0, 2572120000.0, 1376570000.0
 NY_23_71764, 2950750000.0, 2219700000.0, 731050000.0
 NY_23_75563, 7176770000.0, 8988150000.0, -1811380000.0
 NY_23_77351, 20884300000.0, 22593100000.0, -1708800000.0
 NY_23_77352, 22302500000.0, 22832000000.0, -529500000.0
 NY_23_77353, 14219000000.0, 20727300000.0, -6508300000.0
 NY_23_77354, 25949400000.0, 30476000000.0, -4526600000.0
 NY_23_81556, 13897400000.0, 20249000000.0, -6351600000.0
 NY_23_81557, 8417540000.0, 13253600000.0, -4836060000.0
 NY_23_81652, 21288000000.0, 28969100000.0, -7681100000.0
 NY_23_81653, 25089600000.0, 28792200000.0, -3702600000.0
 NY_23_81654, 24078900000.0, 20673800000.0, 3405100000.0
 NY_23_87651, 5527740000.0, 7197820000.0, -1670080000.0
 NY_24_82961, 2486180000.0, 2608340000.0, -122160000.0
 NY_24_83461, 4251800000.0, 4539800000.0, -288000000.0
 NY_24_83462, 4364840000.0, 4875400000.0, -510560000.0
 NY_24_83561, 5758860000.0, 5536050000.0, 222810000.0
 NY_24_83761, 1021270000.0, 1507570000.0, -486300000.0
 NY_24_83861, 184661000.0, 223504000.0, -38843000.0
 NY_24_83951, 13835000000.0, 16794200000.0, -2959200000.0
 NY_24_83952, 11236500000.0, 19326000000.0, -8089500000.0
 NY_24_84162, 4869070000.0, 6849120000.0, -1980050000.0
 NY_24_84361, 211408000.0, 409281000.0, -197873000.0
 NY_24_84461, 137291000.0, 161132000.0, -23841000.0
 NY_24_84561, 688438000.0, 848596000.0, -160158000.0
 NY_24_84661, 2629690000.0, 2487220000.0, 142470000.0
 NY_24_84762, 1541010000.0, 1887630000.0, -346620000.0
 NY_24_92758, 20220600000.0, 22268300000.0, -2047700000.0
 NY_24_92759, 12679600000.0, 12614200000.0, 65400000.0
 NY_24_95661, 8282420000.0, 5279930000.0, 3002490000.0
 NY_25_82561, 7193540000.0, 6672490000.0, 521050000.0
 NY_25_82562, 5308130000.0, 4983610000.0, 324520000.0
 NY_25_82563, 4820960000.0, 5402960000.0, -582000000.0
 NY_25_85161, 4694920000.0, 4832570000.0, -137650000.0
 NY_25_85162, 9857400000.0, 10861200000.0, -1003800000.0
 NY_25_91361, 14286200000.0, 16408600000.0, -2122400000.0
 NY_25_92451, 7056680000.0, 8482460000.0, -1425780000.0
 NY_25_92452, 12729400000.0, 15315000000.0, -2585600000.0
 NY_25_93661, 5442750000.0, 5363470000.0, 79280000.0
 NY_25_93662, 6561680000.0, 7015220000.0, -453540000.0
 NY_25_93961, 6040860000.0, 5720800000.0, 320060000.0
 NY_25_95554, 24199300000.0, 25092600000.0, -893300000.0
 NY_25_95555, 14889600000.0, 17537000000.0, -2647400000.0
 NY_25_95556, 29384900000.0, 30493700000.0, -1108800000.0
 NY_25_95755, 11351700000.0, 15004000000.0, -3652300000.0
 NY_25_95756, 14356800000.0, 18915300000.0, -4558500000.0
 NY_25_95757, 10098200000.0, 13289300000.0, -3191100000.0
 NY_25_95758, 17128800000.0, 15584000000.0, 1544800000.0
 NY_25_97652, 28740900000.0, 26774000000.0, 1966900000.0
 NY_25_97653, 18765200000.0, 26961800000.0, -8196600000.0
 NY_25_97654, 6509490000.0, 8681790000.0, -2172300000.0
 NY_25_97655, 20525500000.0, 23323600000.0, -2798100000.0
 NY_25_97656, 21176900000.0, 18732100000.0, 2444800000.0
 NY_25_97771, 5356870000.0, 6139510000.0, -782640000.0
 NY_25_97772, 5773570000.0, 7503460000.0, -1729890000.0
 NY_26_81452, 24899500000.0, 20248100000.0, 4651400000.0
 NY_26_81453, 8988270000.0, 22335600000.0, -13347330000.0
 NY_26_81454, 29180400000.0, 22109800000.0, 7070600000.0
 NY_26_81455, 26947700000.0, 27626700000.0, -679000000.0
 NY_26_81456, 18428600000.0, 15768900000.0, 2659700000.0
 NY_26_81458, 24897000000.0, 29933600000.0, -5036600000.0
 NY_27_85251, 6712560000.0, 7654860000.0, -942300000.0
 NY_27_85961, 10128600000.0, 11493300000.0, -1364700000.0
 NY_27_85962, 8811000000.0, 9915520000.0, -1104520000.0
 NY_27_86061, 5398100000.0, 6137600000.0, -739500000.0
 NY_27_86062, 4902890000.0, 5501920000.0, -599030000.0
 NY_27_86161, 9227070000.0, 9884450000.0, -657380000.0
 NY_27_86461, 6305390000.0, 6624650000.0, -319260000.0
 NY_27_86652, 18214900000.0, 13166400000.0, 5048500000.0
 NY_27_88561, 9579820000.0, 12500600000.0, -2920780000.0
 NY_27_89551, 25913100000.0, 26814600000.0, -901500000.0
 NY_27_89552, 19387400000.0, 22270900000.0, -2883500000.0
 NY_27_89553, 32724700000.0, 31463000000.0, 1261700000.0
 NY_27_89642, 12164400000.0, 15378600000.0, -3214200000.0
 NY_27_89761, 4318880000.0, 4638150000.0, -319270000.0
 NY_27_89865, 8245200000.0, 12254800000.0, -4009600000.0
 NY_27_89866, 6648440000.0, 8538190000.0, -1889750000.0
 NY_27_89867, 7897000000.0, 9670320000.0, -1773320000.0
 NY_28_37061, 10325300000.0, 9289830000.0, 1035470000.0
 NY_28_37062, 4959000000.0, 4448620000.0, 510380000.0
 NY_28_91451, 19309700000.0, 26567000000.0, -7257300000.0
 NY_28_91453, 8376160000.0, 10265700000.0, -1889540000.0
 NY_28_93361, 9962240000.0, 11359700000.0, -1397460000.0
 NY_28_93851, 29626300000.0, 25182800000.0, 4443500000.0
 NY_28_93852, 18348500000.0, 16193200000.0, 2155300000.0
 NY_28_93853, 32752000000.0, 31172900000.0, 1579100000.0
 NY_28_93854, 17548400000.0, 17108100000.0, 440300000.0
 NY_28_95361, 2943380000.0, 3347440000.0, -404060000.0
 NY_28_96361, 5551980000.0, 6008050000.0, -456070000.0
 NY_28_97966, 7037130000.0, 6690120000.0, 347010000.0
 NY_28_97967, 4007390000.0, 4690840000.0, -683450000.0
 NY_28_97968, 3794230000.0, 3491820000.0, 302410000.0
 NY_29_72761, 6657310000.0, 6083420000.0, 573890000.0
 NY_29_72762, 3435490000.0, 3660240000.0, -224750000.0
 NY_29_77463, 1252530000.0, 1417040000.0, -164510000.0
 NY_29_80161, 6165620000.0, 6685450000.0, -519830000.0
 NY_29_90461, 4860160000.0, 6634540000.0, -1774380000.0
 NY_29_91671, 2816620000.0, 2610600000.0, 206020000.0
 NY_29_97866, 2381570000.0, 3876340000.0, -1494770000.0
 NY_29_98351, 14658100000.0, 15966700000.0, -1308600000.0
 NY_29_98352, 13249700000.0, 13020600000.0, 229100000.0
 NY_29_98353, 12414600000.0, 11446000000.0, 968600000.0
 NY_29_98454, 11546700000.0, 5469960000.0, 6076740000.0
 NY_30_02155, 37392400000.0, 39143500000.0, -1751100000.0
 NY_30_02156, 14728300000.0, 24051800000.0, -9323500000.0
 NY_30_02158, 38781300000.0, 51622300000.0, -12841000000.0
 NY_30_07851, 15935100000.0, 19408400000.0, -3473300000.0
 NY_30_07852, 32334800000.0, 39711600000.0, -7376800000.0
 NY_30_07853, 32267700000.0, 33844200000.0, -1576500000.0
 NY_30_07854, 36402200000.0, 38596200000.0, -2194000000.0
 NY_30_07855, 10557500000.0, 9401630000.0, 1155870000.0
 NY_30_07856, 26227700000.0, 31712000000.0, -5484300000.0
 NY_30_07858, 16661700000.0, 19125400000.0, -2463700000.0
 NY_30_10151, 19680200000.0, 18219600000.0, 1460600000.0
 NY_30_10152, 18534000000.0, 21712800000.0, -3178800000.0
 NY_30_10153, 31973400000.0, 35606500000.0, -3633100000.0
 NY_30_10155, 12826700000.0, 14078200000.0, -1251500000.0
 NY_30_10156, 24890400000.0, 21253500000.0, 3636900000.0
 NY_30_10157, 29094600000.0, 37028200000.0, -7933600000.0
 NY_30_10158, 21880400000.0, 25137700000.0, -3257300000.0
 NY_30_10171, 8040130000.0, 8115840000.0, -75710000.0
 NY_30_10172, 2047780000.0, 1732980000.0, 314800000.0
 NY_30_10175, 2355490000.0, 2490560000.0, -135070000.0
 NY_30_10176, 4452390000.0, 4413570000.0, 38820000.0
 NY_30_10177, 2834910000.0, 3116880000.0, -281970000.0
 NY_30_10179, 6922590000.0, 6550150000.0, 372440000.0
 NY_30_11338, 5185730000.0, 6333060000.0, -1147330000.0
 NY_30_11339, 10527600000.0, 11828900000.0, -1301300000.0
 NY_30_11340, 8564970000.0, 10294300000.0, -1729330000.0
 NY_30_12860, 7207900000.0, 7688900000.0, -481000000.0
 NY_30_12861, 4179070000.0, 4710630000.0, -531560000.0
 NY_30_12862, 6875100000.0, 7255730000.0, -380630000.0
 NY_30_12863, 4558660000.0, 3864040000.0, 694620000.0
 NY_30_12864, 10600900000.0, 11154800000.0, -553900000.0
 NY_30_12865, 3147170000.0, 3098510000.0, 48660000.0
 NY_30_12866, 9917000000.0, 11256100000.0, -1339100000.0
 NY_30_12867, 3218330000.0, 4031420000.0, -813090000.0
 NY_30_12868, 5336130000.0, 6538810000.0, -1202680000.0
 NY_30_12869, 7201890000.0, 6852520000.0, 349370000.0
 NY_30_13254, 27312300000.0, 24959800000.0, 2352500000.0
 NY_30_13256, 25103100000.0, 28803300000.0, -3700200000.0
 NY_30_14951, 2706060000.0, 6937940000.0, -4231880000.0
 NY_30_14952, 22691400000.0, 29160000000.0, -6468600000.0
 NY_30_16442, 28530800000.0, 27097200000.0, 1433600000.0
 NY_30_16443, 22857200000.0, 21015300000.0, 1841900000.0
 NY_30_16445, 5392860000.0, 6488750000.0, -1095890000.0
 NY_30_16446, 8488290000.0, 11081900000.0, -2593610000.0
 NY_30_16448, 30968700000.0, 34148200000.0, -3179500000.0
 NY_30_16451, 2902560000.0, 3640360000.0, -737800000.0
 NY_30_16452, 33917500000.0, 32123900000.0, 1793600000.0
 NY_30_16454, 27192700000.0, 29438800000.0, -2246100000.0
 NY_30_16456, 20813400000.0, 21151800000.0, -338400000.0
 NY_30_16457, 29489200000.0, 27361200000.0, 2128000000.0
 NY_30_16458, 22984400000.0, 25940600000.0, -2956200000.0
 NY_30_17851, 25639900000.0, 33380300000.0, -7740400000.0
 NY_30_17852, 35878900000.0, 49333800000.0, -13454900000.0
 NY_30_17853, 30425900000.0, 39437600000.0, -9011700000.0
 NY_30_22151, 8807930000.0, 12533900000.0, -3725970000.0
 NY_30_22851, 11039200000.0, 11032300000.0, 6900000.0
 NY_30_26053, 5085430000.0, 5377430000.0, -292000000.0
 NY_30_26059, 4228130000.0, 4581470000.0, -353340000.0
 NY_30_26060, 5142470000.0, 3688930000.0, 1453540000.0
 NY_30_27651, 5204800000.0, 7705670000.0, -2500870000.0
 NY_30_27652, 23230600000.0, 31882100000.0, -8651500000.0
 NY_30_27940, 3134980000.0, 4025870000.0, -890890000.0
 NY_30_27941, 7332590000.0, 9269990000.0, -1937400000.0
 NY_30_27942, 9713070000.0, 10015900000.0, -302830000.0
 NY_30_27943, 2522950000.0, 4131750000.0, -1608800000.0
 NY_30_27998, 4347480000.0, 5653970000.0, -1306490000.0
 NY_30_27999, 5658280000.0, 5529690000.0, 128590000.0
 NY_30_28251, 36874900000.0, 36201800000.0, 673100000.0
 NY_30_28252, 16401500000.0, 12358300000.0, 4043200000.0
 NY_30_28354, 15380900000.0, 17702200000.0, -2321300000.0
 NY_30_28355, 18578300000.0, 31812100000.0, -13233800000.0
 NY_30_28356, 19470800000.0, 29839000000.0, -10368200000.0
 NY_30_28854, 27168400000.0, 23530200000.0, 3638200000.0
 NY_30_28855, 12127600000.0, 12865000000.0, -737400000.0
 NY_30_28858, 27485300000.0, 35558000000.0, -8072700000.0
 NY_30_29109, 6689530000.0, 7797800000.0, -1108270000.0
 NY_30_29110, 7404270000.0, 7676650000.0, -272380000.0
 NY_30_29111, 7651290000.0, 9303390000.0, -1652100000.0
 NY_30_29112, 4749000000.0, 4208510000.0, 540490000.0
 NY_30_29113, 5451580000.0, 4646330000.0, 805250000.0
 NY_30_29114, 5887630000.0, 5931700000.0, -44070000.0
 NY_30_30567, 5493270000.0, 5570660000.0, -77390000.0
 NY_30_30568, 4877900000.0, 4913270000.0, -35370000.0
 NY_30_30581, 3397940000.0, 3708050000.0, -310110000.0
 NY_30_30583, 5731180000.0, 7612630000.0, -1881450000.0
 NY_30_30584, 4825220000.0, 6340960000.0, -1515740000.0
 NY_30_31386, 8508350000.0, 10564100000.0, -2055750000.0
 NY_30_31387, 5046410000.0, 5057570000.0, -11160000.0
 NY_30_31394, 7026670000.0, 5540520000.0, 1486150000.0
 NY_30_31707, 5652980000.0, 7173820000.0, -1520840000.0
 NY_30_31715, 7349080000.0, 10021700000.0, -2672620000.0
 NY_30_31716, 7102400000.0, 7839540000.0, -737140000.0
 NY_30_31717, 4997100000.0, 6245640000.0, -1248540000.0
 NY_30_31718, 7380100000.0, 6589210000.0, 790890000.0
 NY_30_31719, 6206930000.0, 6360170000.0, -153240000.0
 NY_30_32351, 24820400000.0, 22132600000.0, 2687800000.0
 NY_30_32352, 22489900000.0, 20882900000.0, 1607000000.0
 NY_30_32353, 23087700000.0, 19789400000.0, 3298300000.0
 NY_30_32354, 18138300000.0, 21644400000.0, -3506100000.0
 NY_30_32751, 36652800000.0, 42143800000.0, -5491000000.0
 NY_30_32752, 15306500000.0, 14998300000.0, 308200000.0
 NY_30_32753, 13047400000.0, 11602100000.0, 1445300000.0
 NY_30_32754, 28693200000.0, 24980500000.0, 3712700000.0
 NY_30_32755, 8965980000.0, 8245460000.0, 720520000.0
 NY_30_32756, 16485600000.0, 14291300000.0, 2194300000.0
 NY_30_32757, 37246200000.0, 36504000000.0, 742200000.0
 NY_30_33033, 8771260000.0, 10022200000.0, -1250940000.0
 NY_30_33034, 6206130000.0, 4634410000.0, 1571720000.0
 NY_30_33035, 7042490000.0, 7831910000.0, -789420000.0
 NY_30_33052, 18564700000.0, 18938000000.0, -373300000.0
 NY_30_33904, 7733930000.0, 9410480000.0, -1676550000.0
 NY_30_33905, 8148400000.0, 9557800000.0, -1409400000.0
 NY_30_33906, 7125270000.0, 9156820000.0, -2031550000.0
 NY_30_34451, 35080800000.0, 42334000000.0, -7253200000.0
 NY_30_34452, 12404500000.0, 10950000000.0, 1454500000.0
 NY_30_34453, 39035300000.0, 40239700000.0, -1204400000.0
 NY_30_34454, 4059260000.0, 4185080000.0, -125820000.0
 NY_30_34455, 14550700000.0, 12785900000.0, 1764800000.0
 NY_30_34456, 26273900000.0, 25819700000.0, 454200000.0
 NY_30_34457, 28549700000.0, 24144800000.0, 4404900000.0
 NY_30_37151, 23495200000.0, 23079300000.0, 415900000.0
 NY_30_37152, 21801000000.0, 25762300000.0, -3961300000.0
 NY_30_37153, 29467900000.0, 32514600000.0, -3046700000.0
 NY_30_37154, 27872600000.0, 33367600000.0, -5495000000.0
 NY_30_37155, 18097700000.0, 18301200000.0, -203500000.0
 NY_30_37156, 8921590000.0, 7712770000.0, 1208820000.0
 NY_30_37158, 28660800000.0, 26218500000.0, 2442300000.0
 NY_30_40251, 21326300000.0, 23998100000.0, -2671800000.0
 NY_30_40252, 23796100000.0, 25413600000.0, -1617500000.0
 NY_30_40253, 10995500000.0, 13668100000.0, -2672600000.0
 NY_30_40771, 11950100000.0, 16306900000.0, -4356800000.0
 NY_30_40772, 10877500000.0, 10218500000.0, 659000000.0
 NY_30_42051, 30148100000.0, 38691900000.0, -8543800000.0
 NY_30_42052, 42391600000.0, 42272500000.0, 119100000.0
 NY_30_42053, 19265500000.0, 14994500000.0, 4271000000.0
 NY_30_42054, 27829700000.0, 32572900000.0, -4743200000.0
 NY_30_42126, 13790900000.0, 10845500000.0, 2945400000.0
 NY_30_42127, 16202600000.0, 7353070000.0, 8849530000.0
 NY_30_42151, 39766000000.0, 46800000000.0, -7034000000.0
 NY_30_42152, 11415300000.0, 15194700000.0, -3779400000.0
 NY_30_42153, 34192500000.0, 39041600000.0, -4849100000.0
 NY_30_42551, 12196000000.0, 11841300000.0, 354700000.0
 NY_30_42552, 7781040000.0, 7183360000.0, 597680000.0
 NY_30_43451, 22958700000.0, 19760400000.0, 3198300000.0
 NY_30_43452, 14134700000.0, 15661300000.0, -1526600000.0
 NY_30_44651, 2574570000.0, 3305730000.0, -731160000.0
 NY_30_44730, 6197710000.0, 8362360000.0, -2164650000.0
 NY_30_45151, 29854900000.0, 42747000000.0, -12892100000.0
 NY_30_45152, 14899600000.0, 21430400000.0, -6530800000.0
 NY_30_45153, 15274200000.0, 19362700000.0, -4088500000.0
 NY_30_45251, 33752200000.0, 34810900000.0, -1058700000.0
 NY_30_45252, 22511100000.0, 19530400000.0, 2980700000.0
 NY_30_45253, 17888100000.0, 20534700000.0, -2646600000.0
 NY_30_45731, 5878610000.0, 5450470000.0, 428140000.0
 NY_30_45851, 9095830000.0, 7414510000.0, 1681320000.0
 NY_30_45852, 21932900000.0, 20340300000.0, 1592600000.0
 NY_30_45951, 22423600000.0, 27956800000.0, -5533200000.0
 NY_30_45952, 34788000000.0, 32503800000.0, 2284200000.0
 NY_30_45953, 13819800000.0, 12820800000.0, 999000000.0
 NY_31_09312, 7447660000.0, 8338790000.0, -891130000.0
 NY_31_09313, 6329990000.0, 7775890000.0, -1445900000.0
 NY_31_09351, 1938590000.0, 1951930000.0, -13340000.0
 NY_31_09450, 6991830000.0, 8394830000.0, -1403000000.0
 NY_31_09453, 8339050000.0, 10447600000.0, -2108550000.0
 NY_31_09456, 5559340000.0, 7027920000.0, -1468580000.0
 NY_31_09457, 6933570000.0, 8090280000.0, -1156710000.0
 NY_31_09491, 6540710000.0, 10456000000.0, -3915290000.0
 NY_31_12351, 16750000000.0, 23715200000.0, -6965200000.0
 NY_31_12352, 10106300000.0, 13485900000.0, -3379600000.0
 NY_31_12353, 30062900000.0, 39885800000.0, -9822900000.0
 NY_31_12354, 25562100000.0, 29360000000.0, -3797900000.0
 NY_31_24480, 30863000000.0, 10918500000.0, 19944500000.0
 NY_31_24481, 7635400000.0, 11013600000.0, -3378200000.0
 NY_31_24482, 2755120000.0, 2633560000.0, 121560000.0
 NY_31_24483, 9073000000.0, 8167870000.0, 905130000.0
 NY_31_26452, 22865900000.0, 30041700000.0, -7175800000.0
 NY_31_26453, 18323600000.0, 15524300000.0, 2799300000.0
 NY_31_29252, 10785600000.0, 13007100000.0, -2221500000.0
 NY_31_29255, 13578700000.0, 8451080000.0, 5127620000.0
 NY_31_30051, 25155500000.0, 32254700000.0, -7099200000.0
 NY_31_30052, 6891680000.0, 7837870000.0, -946190000.0
 NY_31_30056, 10816700000.0, 13614900000.0, -2798200000.0
 NY_31_30057, 33298300000.0, 39662900000.0, -6364600000.0
 NY_31_30751, 32807900000.0, 39606400000.0, -6798500000.0
 NY_31_30752, 9458890000.0, 9491970000.0, -33080000.0
 NY_31_30753, 31386400000.0, 40830000000.0, -9443600000.0
 NY_31_30754, 25590900000.0, 28742900000.0, -3152000000.0
 NY_31_31451, 23576600000.0, 30490900000.0, -6914300000.0
 NY_31_31452, 15973000000.0, 22266600000.0, -6293600000.0
 NY_31_32851, 20403100000.0, 29045600000.0, -8642500000.0
 NY_31_32852, 4602420000.0, 5940720000.0, -1338300000.0
 NY_31_33351, 18501500000.0, 23539900000.0, -5038400000.0
 NY_31_33451, 14701800000.0, 14107500000.0, 594300000.0
 NY_31_33452, 36679500000.0, 36200800000.0, 478700000.0
 NY_31_33453, 4814830000.0, 6738760000.0, -1923930000.0
 NY_31_33455, 18109500000.0, 24719400000.0, -6609900000.0
 NY_31_33456, 18251800000.0, 14359300000.0, 3892500000.0
 NY_31_33457, 35239900000.0, 42773700000.0, -7533800000.0
 NY_31_33458, 23695400000.0, 28313700000.0, -4618300000.0
 NY_31_33816, 5175600000.0, 6036620000.0, -861020000.0
 NY_31_33817, 9524030000.0, 11477700000.0, -1953670000.0
 NY_31_33818, 6811860000.0, 6763580000.0, 48280000.0
 NY_31_35251, 5955040000.0, 10961300000.0, -5006260000.0
 NY_31_35252, 31710800000.0, 41304500000.0, -9593700000.0
 NY_31_35253, 39621100000.0, 39072000000.0, 549100000.0
 NY_31_35254, 30126300000.0, 35202300000.0, -5076000000.0
 NY_31_35255, 5423380000.0, 4905560000.0, 517820000.0
 NY_31_35256, 25478500000.0, 33899300000.0, -8420800000.0
 NY_31_37251, 21217000000.0, 18442600000.0, 2774400000.0
 NY_31_37252, 9071360000.0, 22547800000.0, -13476440000.0
 NY_31_37253, 12686700000.0, 17585300000.0, -4898600000.0
 NY_31_37254, 18874400000.0, 17432400000.0, 1442000000.0
 NY_31_37255, 17877200000.0, 17148300000.0, 728900000.0
 NY_31_37256, 22430800000.0, 25576300000.0, -3145500000.0
 NY_31_41351, 10523600000.0, 22918400000.0, -12394800000.0
 NY_31_41352, 24795700000.0, 30053500000.0, -5257800000.0
 NY_31_41353, 13916100000.0, 16828400000.0, -2912300000.0
 NY_31_44952, 29262000000.0, 32056900000.0, -2794900000.0
 NY_31_44953, 27415500000.0, 33792800000.0, -6377300000.0
 NY_32_13755, 35895700000.0, 42425300000.0, -6529600000.0
 NY_32_13756, 24514300000.0, 31460000000.0, -6945700000.0
 NY_32_13757, 37889100000.0, 47075100000.0, -9186000000.0
 NY_32_13850, 27912200000.0, 30147100000.0, -2234900000.0
 NY_32_13851, 20603700000.0, 24050200000.0, -3446500000.0
 NY_32_13852, 31651200000.0, 34913000000.0, -3261800000.0
 NY_32_13853, 18851700000.0, 21914500000.0, -3062800000.0
 NY_32_23051, 25742100000.0, 26069400000.0, -327300000.0
 NY_32_23052, 30873700000.0, 32081400000.0, -1207700000.0
 NY_32_24551, 22595400000.0, 34832300000.0, -12236900000.0
 NY_32_24552, 25527600000.0, 25680800000.0, -153200000.0
 NY_32_25571, 6529540000.0, 9819970000.0, -3290430000.0
 NY_32_25572, 4728010000.0, 6411890000.0, -1683880000.0
 NY_32_25573, 5767000000.0, 6261210000.0, -494210000.0
 NY_32_25577, 6709440000.0, 9887300000.0, -3177860000.0
 NY_32_25578, 5774060000.0, 7136210000.0, -1362150000.0
 NY_32_25602, 6803590000.0, 7801660000.0, -998070000.0
 NY_32_25603, 4090020000.0, 4984640000.0, -894620000.0
 NY_32_25605, 4505070000.0, 4959150000.0, -454080000.0
 NY_32_25607, 2144850000.0, 2304120000.0, -159270000.0
 NY_32_25608, 1523720000.0, 1024200000.0, 499520000.0
 NY_32_25609, 2079840000.0, 2282360000.0, -202520000.0
 NY_32_25735, 6058860000.0, 7069980000.0, -1011120000.0
 NY_32_25737, 4471240000.0, 5661240000.0, -1190000000.0
 NY_32_26551, 27905900000.0, 24176000000.0, 3729900000.0
 NY_32_26552, 35612900000.0, 43894000000.0, -8281100000.0
 NY_32_26553, 13020900000.0, 21556100000.0, -8535200000.0
 NY_32_26554, 13765600000.0, 20134200000.0, -6368600000.0
 NY_32_28185, 10416900000.0, 13200500000.0, -2783600000.0
 NY_32_28186, 8162050000.0, 10450500000.0, -2288450000.0
 NY_32_28187, 12891300000.0, 14216500000.0, -1325200000.0
 NY_32_30451, 23686000000.0, 28568600000.0, -4882600000.0
 NY_32_30452, 34463000000.0, 38839000000.0, -4376000000.0
 NY_32_32055, 9846940000.0, 11610800000.0, -1763860000.0
 NY_32_32056, 6041300000.0, 7199970000.0, -1158670000.0
 NY_32_32057, 10176000000.0, 12155100000.0, -1979100000.0
 NY_32_34551, 30502200000.0, 32764600000.0, -2262400000.0
 NY_32_34552, 28989700000.0, 33643300000.0, -4653600000.0
 NY_32_34553, 19122100000.0, 23113400000.0, -3991300000.0
 NY_32_34554, 28558100000.0, 35261000000.0, -6702900000.0
 NY_32_34555, 45102000000.0, 49958500000.0, -4856500000.0
 NY_32_34556, 20946400000.0, 24831800000.0, -3885400000.0
 NY_32_34557, 29771600000.0, 33865700000.0, -4094100000.0
 NY_32_34558, 7792620000.0, 1493450000.0, 6299170000.0
 NY_32_36050, 151942000.0, 598237000.0, -446295000.0
 NY_32_36051, 44560500000.0, 55569200000.0, -11008700000.0
 NY_32_36053, 40894200000.0, 44275400000.0, -3381200000.0
 NY_32_36054, 20766800000.0, 20356800000.0, 410000000.0
 NY_32_36055, 32051200000.0, 36824900000.0, -4773700000.0
 NY_32_36451, 34633100000.0, 41982200000.0, -7349100000.0
 NY_32_36452, 37301300000.0, 51403300000.0, -14102000000.0
 NY_32_36453, 26205100000.0, 22991100000.0, 3214000000.0
 NY_32_36551, 33558100000.0, 46759000000.0, -13200900000.0
 NY_32_36552, 32618800000.0, 39477000000.0, -6858200000.0
 NY_32_36553, 31278600000.0, 30541100000.0, 737500000.0
 NY_32_36555, 34285400000.0, 42384700000.0, -8099300000.0
 NY_32_36556, 11673800000.0, 16984500000.0, -5310700000.0
 NY_32_36557, 31363300000.0, 28828100000.0, 2535200000.0
 NY_32_37051, 36090400000.0, 39428300000.0, -3337900000.0
 NY_32_37052, 10207800000.0, 11586000000.0, -1378200000.0
 NY_32_37055, 34725700000.0, 35460400000.0, -734700000.0
 NY_32_37056, 26457500000.0, 35405100000.0, -8947600000.0
 NY_32_37057, 29128400000.0, 28579700000.0, 548700000.0
 NY_32_37058, 23005600000.0, 27268800000.0, -4263200000.0
 NY_32_38151, 27374300000.0, 40766900000.0, -13392600000.0
 NY_32_38152, 33511900000.0, 35098000000.0, -1586100000.0
 NY_32_38153, 25807600000.0, 32336500000.0, -6528900000.0
 NY_32_38154, 19117000000.0, 22786600000.0, -3669600000.0
 NY_32_44256, 35425700000.0, 29089700000.0, 6336000000.0
 NY_32_44257, 27164800000.0, 33602700000.0, -6437900000.0
 NY_32_44258, 33948900000.0, 39484000000.0, -5535100000.0
 NY_32_46357, 8090010000.0, 11543600000.0, -3453590000.0
 NY_33_03551, 7528860000.0, 8519500000.0, -990640000.0
 NY_33_03552, 13044000000.0, 14742300000.0, -1698300000.0
 NY_33_08751, 24430100000.0, 20364800000.0, 4065300000.0
 NY_33_08752, 27091900000.0, 27599200000.0, -507300000.0
 NY_33_08753, 29462700000.0, 36413500000.0, -6950800000.0
 NY_33_08754, 35156200000.0, 33706500000.0, 1449700000.0
 NY_33_08755, 15682800000.0, 16620000000.0, -937200000.0
 NY_33_08756, 22394500000.0, 20156300000.0, 2238200000.0
 NY_33_30351, 28359100000.0, 33082100000.0, -4723000000.0
 NY_33_30352, 14418200000.0, 18005100000.0, -3586900000.0
 NY_33_30353, 19907100000.0, 24577800000.0, -4670700000.0
 NY_33_30354, 12907400000.0, 15178200000.0, -2270800000.0
